# Dominican republic Mencia pasture succession and Aceitillar morphometic data,,,,,,,,
"# Original file ""Mencia body cond site pers indivs.xls"" was received from Steve Latta via meail and saved as a workding  .csv file on 2/5/2018.
",,,,,,,,
"# Original .xls file password proteted; password = ""final""  all lower case",,,,,,,,
"# This file only contains wing and mass data for ""site persistent"" individuals as scored by SL latta",,,,,,,,
"# See  file ""All Mencia B.xls"" for SL's original site persistence data (capture histories in wide formake",,,,,,,,
# Files processed by Nathan Brouwer in R for re-submission of manuscript 2/5/2018,,,,,,,,
# Note that morphometic data occurs in other spreadsheets but usually not all years are available; this also include Mencia AND Aceitillliar,,,,,,,,
spp.code,age,sex,site,date.cap.org,wing,tarsus,tarsus.2,mass
BANA,AHY,,Cueva,9-Jan-07,51.5,15,,8.3
BANA,HY,,Cueva,11-Feb-06,55.5,15.1,,8.6
BANA,HY,,Cueva,11-Dec-05,53.5,15.3,,9
BANA,HY,,Morelia,8-Jan-04,54.5,16.2,,6.9
BANA,HY,,Morelia,19-Nov-04,53,15.8,,6.8
BANA,AHY,,Morelia,19-Dec-05,49.5,15,,6.6
BANA,AHY,,Morelia,15-Jan-05,52.5,15.2,,6.8
BANA,AHY,,Morelia,14-Feb-05,53,15.3,,6.9
BANA,AHY,,Morelia,19-Nov-04,51,16.3,,7.4
BANA,AHY,,Morelia,13-Jan-05,49.5,15.1,,6.9
BANA,AHY,,Morelia,14-Jan-05,53,15.3,,7
BANA,AHY,,Morelia,17-Nov-04,53,15.6,,7.2
BANA,HY,,Morelia,14-Jan-05,51.5,15.3,,7.1
BANA,HY,,Morelia,23-Feb-04,49.5,14.3,,6.7
BANA,AHY,,Morelia,16-Nov-04,53,15.3,,7.2
BANA,AHY,,Morelia,18-Nov-04,54.5,15.9,,7.5
BANA,AHY,,Morelia,17-Jan-07,51.5,14.4,,6.8
BANA,AHY,,Morelia,14-Jan-05,57.5,15.4,,7.3
BANA,AHY,,Morelia,12-Jan-05,53.5,15.3,,7.3
BANA,AHY,,Morelia,19-Jan-07,50.5,15.1,,7.3
BANA,AHY,,Morelia,19-Jan-06,49,14.6,,7.1
BANA,HY,,Morelia,22-Nov-03,53.5,15.7,,7.7
BANA,AHY,,Morelia,16-Feb-05,51,15.2,,7.5
BANA,HY,,Morelia,19-Dec-05,49.5,14.5,,7.2
BANA,AHY,,Morelia,13-Jan-05,50.5,15.4,,7.7
BANA,AHY,,Morelia,13-Jan-05,54.5,15.8,,7.9
BANA,AHY,,Morelia,16-Jan-05,51,14.8,,7.5
BANA,AHY,,Morelia,14-Jan-05,54.5,16.5,,8.4
BANA,AHY,,Morelia,18-Nov-04,52,15.3,,7.8
BANA,HY,,Morelia,12-Jan-05,54.5,16,,8.2
BANA,AHY,,Morelia,19-Jan-06,51.5,15.4,,7.9
BANA,HY,,Morelia,12-Jan-05,54,16.3,,8.4
BANA,HY,,Morelia,8-Jan-04,49,15.9,,8.2
BANA,AHY,,Morelia,16-Jan-05,53.5,15.1,,7.8
BANA,AHY,,Morelia,18-Nov-04,54,15.2,,7.9
BANA,AHY,,Morelia,15-Jan-05,53,15,,7.8
BANA,AHY,,Morelia,15-Jan-05,51,15.3,,8
BANA,AHY,,Morelia,17-Nov-04,54.5,15.4,,8.1
BANA,HY,,Morelia,12-Jan-05,54.5,16.3,,8.6
BANA,AHY,,Morelia,17-Jan-07,57,16.3,,8.6
BANA,AHY,,Morelia,13-Jan-05,55,15.5,,8.2
BANA,HY,,Morelia,12-Feb-05,53,15.2,,8.1
BANA,AHY,,Morelia,21-Nov-03,54,15.9,,8.5
BANA,AHY,,Morelia,19-Jan-06,53,15.5,,8.3
BANA,AHY,,Morelia,19-Jan-07,48.5,14.5,,7.8
BANA,AHY,,Morelia,14-Jan-05,53.5,14.7,,8
BANA,HY,,Morelia,30-Nov-06,50.5,15.4,,8.4
BANA,HY,,Morelia,24-Feb-04,52.5,15.3,,8.8
BANA,AHY,,Morelia,14-Jan-05,56,16.1,,9.3
BANA,AHY,,Morelia,16-Feb-05,55,16.1,,9.6
BAWW,HY,F,Caoba,21-Feb-07,65.5,17.8,,9
BAWW,HY,M,Caoba,27-Nov-06,71.5,16.9,,9
BAWW,AHY,M,Caoba,14-Jan-07,70.5,15.6,,8.6
BAWW,AHY,M,Caoba,12-Feb-05,66,16.9,,10
BAWW,AHY,F,Corral,23-Jan-07,66.5,17.2,,8.5
BAWW,AHY,F,Corral,13-Nov-03,67.5,18.1,,9.7
BAWW,HY,F,Corral,26-Jan-06,63.5,16.5,,8.9
BAWW,HY,F,Corral,24-Dec-05,65.5,17.8,,9.8
BAWW,AHY,F,Corral,3-Dec-06,63.5,17.5,,9.8
BAWW,AHY,F,Corral,20-Jan-05,69.5,17.7,,10
BAWW,HY,F,Corral,24-Nov-05,64,17.4,,10
BAWW,AHY,F,Corral,20-Jan-05,66.5,17.1,,9.9
BAWW,AHY,F,Corral,6-Dec-06,66,16,,9.5
BAWW,AHY,F,Corral,19-Feb-05,65.5,17.3,,12.7
BAWW,HY,M,Corral,26-Dec-05,70.5,16.6,,9.3
BAWW,HY,M,Corral,13-Nov-03,64,17.1,,9.9
BAWW,HY,M,Corral,24-Dec-05,67.5,17.2,,10.3
BAWW,AHY,M,Corral,18-Feb-05,69.5,16.8,,10.3
BAWW,HY,F,Cueva,22-Nov-06,64.5,17.1,,9
BAWW,HY,F,Cueva,15-Dec-05,69,17.4,,9.8
BAWW,HY,M,Cueva,8-Nov-04,67,17.2,,9.6
BAWW,HY,M,Cueva,22-Nov-06,61.5,16.2,,9.5
BAWW,AHY,F,Morelia,19-Nov-05,65.5,17.6,,8.6
BAWW,HY,F,Morelia,19-Jan-07,64.5,16.8,,8.8
BAWW,AHY,F,Morelia,23-Nov-03,64,16.7,,8.9
BAWW,AHY,F,Morelia,18-Nov-04,69,16.9,,9.4
BAWW,AHY,F,Morelia,29-Nov-06,68,16.8,,9.8
BAWW,AHY,F,Morelia,12-Feb-05,63.5,16.3,,9.6
BAWW,AHY,M,Morelia,29-Nov-06,67.5,17.3,,9.1
BAWW,HY,M,Morelia,28-Nov-06,68,17.1,,9.1
BAWW,AHY,M,Morelia,29-Nov-06,68.5,17.6,,9.9
BAWW,AHY,M,Morelia,17-Nov-04,68.5,17.3,,9.9
BAWW,HY,,Morelia,21-Nov-03,69,16.8,,10.6
BCPT,HY,,Caoba,15-Nov-04,80,23.2,,24.5
BCPT,SY,,Caoba,18-Feb-06,79.5,23.8,,25.2
