"spp.code","site","bnd.pre","bnd.suf","col","ag","sx","date","wng","tar","mass","wndr","rc.03.N","rs.03.N","rc.04.J","rs.04.J","rc.04.F","rs.04.F","rc.04.N","rs.04.N","rc.05.J","rs.05.J","rc.05.F","rs.05.F","rc.05.N","rs.05.N","rc.06.J","rs.06.J","rc.06.F","rs.06.F","rc.06.N","rs.06.N","rc.07.J","rs.07.J","rc.07.F","rs.07.F","rc.07.N","rs.07.N","rc.08.J","rs.08.J","date.cap.orig","yr","mo","day","nts","yr.num","site.ag.init","site.ag","bnd","stat.focals","num.rc.rs","persist","spp","stat","hab1","diet"
"OVEN","La Cueva","1771","12220","RR-XR","HY",NA,"4-Jan-05",74,22.9,19,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",2005-01-04,"2005",1,4,NA,2005,2,4,"1771-12220","mig",4,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12221","WY-XR","AHY",NA,"6-Jan-05",74.5,21.5,18.1,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-06,"2005",1,6,NA,2005,2,4,"1771-12221","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12312","BX-YR","HY",NA,"29-Nov-06",76.5,22.5,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2006-11-29,"2006",11,29,NA,2006,10,13,"1771-12312","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12143","X-","HY",NA,"10-Jan-04",74,22.8,17.8,"W","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-10,"2004",1,10,NA,2004,20,21,"1771-12143","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12247","YY-RX","HY",NA,"7-Feb-05",74.5,23.1,19,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-07,"2005",2,7,NA,2005,2,4,"1771-12247","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12249","RW-XR","HY",NA,"7-Feb-05",69.5,21.3,14.9,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,2005-02-07,"2005",2,7,NA,2005,2,4,"1771-12249","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12250","RY-XR","AHY",NA,"8-Feb-05",76.5,21.7,17.2,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-08,"2005",2,8,NA,2005,2,4,"1771-12250","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12261","RY-XY","AHY",NA,"10-Nov-05",72,21.3,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-11-10,"2005",11,10,NA,2005,2,4,"1771-12261","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12262","RW-XY","HY",NA,"10-Nov-05",77,22.4,17.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-10,"2005",11,10,NA,2005,2,4,"1771-12262","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12263","BW-XW","AHY",NA,"11-Nov-05",70,21.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-11,"2005",11,11,NA,2005,2,4,"1771-12263","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12264","RB-XY","AHY",NA,"12-Nov-05",71.5,22.8,18.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-12,"2005",11,12,NA,2005,2,4,"1771-12264","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12265","YR-XY","HY",NA,"12-Nov-05",73,22.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-12,"2005",11,12,NA,2005,2,4,"1771-12265","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12202","YX-WY","HY",NA,"20-Nov-04",77,23.1,19.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"1771-12202","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12203","YX-YW","AHY",NA,"20-Nov-04",72.5,22.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"1771-12203","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12204","XW-BY","HY",NA,"20-Nov-04",71,22,18.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"1771-12204","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12205","XY-WY","AHY",NA,"20-Nov-04",78,22.3,19.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-20,"2004",11,20,NA,2004,10,11,"1771-12205","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12230","RB-XR","AHY",NA,"13-Jan-05",75.5,22.2,18.7,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"1771-12230","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12123","X-","AHY",NA,"22-Nov-03",75.5,20.5,19.1,NA,NA,NA,"1",NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12123","mig",4,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12232","XB-BR","AHY",NA,"14-Jan-05",73.5,21.1,17.6,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-14,"2005",1,14,NA,2005,10,12,"1771-12232","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12355","YW-BX","AHY",NA,"24-Jan-07",73.5,22.5,18,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-24,"2007",1,24,NA,2007,20,24,"1771-12355","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12356","WW-BX","AHY",NA,"24-Jan-07",72.5,21.7,22.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-24,"2007",1,24,NA,2007,20,24,"1771-12356","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12357","WW-WX","HY",NA,"24-Jan-07",72.5,21.4,17.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-24,"2007",1,24,NA,2007,20,24,"1771-12357","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12374","GX-YY","AHY",NA,"1-Mar-07",75,21.2,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,"1",NA,2007-03-01,"2007",3,1,NA,2007,20,24,"1771-12374","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12375","WW-XG","HY",NA,"2-Mar-07",69,22.5,19.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-03-02,"2007",3,2,NA,2007,20,24,"1771-12375","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12130","X-","AHY",NA,"23-Nov-03",77,23.2,20.9,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-23,"2003",11,23,NA,2003,10,10,"1771-12130","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12175","XR-YR","HY",NA,"14-Nov-04",77.5,23.3,21.4,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"1771-12175","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12176","YB-XB","HY",NA,"14-Nov-04",74.5,22.9,18.3,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"1771-12176","mig",6,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12330","WB-YX","AHY",NA,"9-Jan-07",72,21.7,18,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-09,"2007",1,9,NA,2007,2,6,"1771-12330","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12331","BR-WX","HY",NA,"11-Jan-07",69,22.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,NA,NA,NA,2007-01-11,"2007",1,11,NA,2007,2,6,"1771-12331","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12358","RR-XG","AHY",NA,"14-Feb-07",72.5,23.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,"1",NA,NA,NA,2007-02-14,"2007",2,14,NA,2007,2,6,"1771-12358","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12359","XG-BW","HY",NA,"14-Feb-07",71.5,21.9,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf","1","1",NA,NA,NA,NA,2007-02-14,"2007",2,14,NA,2007,2,6,"1771-12359","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12360","GX-BW","HY",NA,"15-Feb-07",71,21.7,19.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-15,"2007",2,15,NA,2007,2,6,"1771-12360","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12152","XR-YY","AHY",NA,"25-Feb-04",81.5,22.7,19.2,"W","bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-25,"2004",2,25,NA,2004,10,11,"1771-12152","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12155","YY-XY","AHY",NA,"8-Nov-04",73.5,21.9,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"1771-12155","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12159","WB-RX","HY",NA,"8-Nov-04",72,22.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"1771-12159","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12160","WX-YB","HY",NA,"9-Nov-04",76,22.8,19.8,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"1771-12160","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12228","YR-XR","AHY",NA,"11-Jan-05",78,21.7,18.7,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-11,"2005",1,11,NA,2005,5,7,"1771-12228","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12366","GG-XY","HY",NA,"16-Feb-07",71,21.3,16.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-16,"2007",2,16,NA,2007,2,6,"1771-12366","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12367","GG-XG","HY",NA,"17-Feb-07",74.5,22.8,16.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-17,"2007",2,17,NA,2007,2,6,"1771-12367","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12368","BB-XR","HY",NA,"17-Feb-07",74,21.4,17.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-17,"2007",2,17,NA,2007,2,6,"1771-12368","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12075","YR-XB","AHY",NA,"19-Jan-06",77,22.3,19.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-19,"2006",1,19,NA,2006,10,13,"1771-12075","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12076","WB-XB","HY",NA,"21-Jan-06",70.5,22.6,18.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-21,"2006",1,21,NA,2006,10,13,"1771-12076","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12222","WR-XR","HY",NA,"7-Jan-05",71.5,22.6,19.2,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-07,"2005",1,7,NA,2005,2,4,"1771-12222","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Cueva","1771","12245","RR-XY","HY",NA,"3-Feb-05",69.5,22.1,17.8,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-02-03,"2005",2,3,NA,2005,2,4,"1771-12245","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12293","RX-WB","HY",NA,"16-Dec-05",70.5,22.8,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2005-12-16,"2005",12,16,NA,2005,5,7,"1771-12293","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12294","YW-XW","AHY",NA,"17-Dec-05",75,22.9,19,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-17,"2005",12,17,NA,2005,5,7,"1771-12294","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12072","XB-WW","AHY",NA,"14-Jan-06",72.5,22.4,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-14,"2006",1,14,NA,2006,5,8,"1771-12072","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12074","BW-XB","HY",NA,"17-Jan-06",72.5,22.3,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,2006-01-17,"2006",1,17,NA,2006,5,8,"1771-12074","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12114","X-","HY",NA,"21-Nov-03",73,22.4,18.1,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"1771-12114","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12115","X-","HY",NA,"22-Nov-03",72.5,21.7,17.6,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12115","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12116","X-","HY",NA,"22-Nov-03",72.5,22.9,17.6,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12116","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12117","X-","HY",NA,"22-Nov-03",72,21.1,17.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12117","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12118","X-","AHY",NA,"22-Nov-03",72.5,21,17.6,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12118","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12119","X-","HY",NA,"22-Nov-03",71,22.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12119","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12120","X-","HY",NA,"22-Nov-03",73,21.2,16.9,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12120","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12342","BY-BX","AHY",NA,"18-Jan-07",73.5,22.4,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,"1",NA,NA,NA,2007-01-18,"2007",1,18,NA,2007,10,14,"1771-12342","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12343","YB-BX","AHY",NA,"18-Jan-07",71,22.3,17.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-18,"2007",1,18,NA,2007,10,14,"1771-12343","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12103","X-","HY","F","10-Nov-03",69,22.7,18.8,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"1771-12103","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12124","X-","AHY",NA,"22-Nov-03",72,22.1,18.8,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12124","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12308","BX-WR","HY",NA,"27-Nov-06",72.5,22,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,2006-11-27,"2006",11,27,NA,2006,5,8,"1771-12308","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12310","BX-YB","AHY",NA,"28-Nov-06",74.5,22,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1",NA,NA,NA,NA,2006-11-28,"2006",11,28,NA,2006,5,8,"1771-12310","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12332","WR-YX","HY",NA,"13-Jan-07",69.5,21.2,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,"1","1",NA,NA,NA,NA,NA,2007-01-13,"2007",1,13,NA,2007,5,9,"1771-12332","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","La Caoba","1771","12333","YB-YX","AHY",NA,"13-Jan-07",71.5,22.9,17.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-13,"2007",1,13,NA,2007,5,9,"1771-12333","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12129","X-","AHY",NA,"22-Nov-03",73.5,22.4,19.2,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"1771-12129","mig",2,"P","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12238","YX-BW","AHY",NA,"17-Jan-05",72.5,22.6,18.4,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-17,"2005",1,17,NA,2005,10,12,"1771-12238","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12242","WX-BW","AHY",NA,"20-Jan-05",74.5,21.5,18.7,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-20,"2005",1,20,NA,2005,20,22,"1771-12242","mig",1,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12243","WX-YY","HY",NA,"21-Jan-05",71.5,21.7,18.2,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-21,"2005",1,21,NA,2005,20,22,"1771-12243","mig",3,"P","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12258","XB-YW","AHY",NA,"16-Feb-05",74,20.3,19.3,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-16,"2005",2,16,NA,2005,20,22,"1771-12258","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12259","WB-XY","AHY",NA,"19-Feb-05",72,22.1,16.8,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-19,"2005",2,19,NA,2005,20,22,"1771-12259","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","El Corral","1771","12260","WY-XY","HY",NA,"20-Feb-05",72.5,21.1,16.5,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-20,"2005",2,20,NA,2005,20,22,"1771-12260","mig",0,"NP","Ovenbird","M","EF","I"
"OVEN","Morelia","1771","12150","RX-YY","HY",NA,"24-Feb-04",73,21.5,19.2,NA,"bf","bf","bf","bf",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-24,"2004",2,24,NA,2004,10,11,"1771-12150","mig",2,"P","Ovenbird","M","EF","I"
