# Mencia pasture succession bird captures 2006-2007 Dominican Republic,,,,,,,,,,,,,
"# Original file received from Steve Latta via email 12/2017 ""2006-07 All Captures.xls""   Files processed by Nathan Brouwer in R for re-submission of manuscript 1/15/2018   See additional file ""All Mencia B.xls"" for information on site persistance ",,,,,,,,,,,,,
# NOTE: original file contains occasinal spaces between chunks of records;  appears to be by species,,,,,,,,,,,,,
"# NOTE: file does not contain morphometric or condition data (pec, etc)",,,,,,,,,,,,,
"#Original comment: ""New birds and recaps captured in 2006-07  -- but all within session recaps omitted""  This information is likely in the ""All Mencia B.xls"" file that contains information on site persistance",,,,,,,,,,,,,
BAND PRE,BAND SUF,COLORS,SPECIES,AGE,SEX,SITE,DATE,WING,TARSUS,MASS,FAT,PEC,NOTES
2430,14057,WX-YR,CMWA,AHY,F,La Cueva,14-Feb-07,,,,,,x
2430,14240,RX-BG,CMWA,AHY,M,La Cueva,14-Feb-07,,,,,,x
2430,14308,YX-GB,CMWA,AHY,M,La Cueva,14-Feb-07,,,,,,x
2430,14317,YW-GX,CMWA,HY,F,La Cueva,15-Feb-07,,,,,,x
2430,14323,YW-XG,CMWA,HY,F,La Cueva,16-Feb-07,,,,,,x
2280,33733,BW-XR,CMWA,AHY,F,La Cueva,17-Feb-07,,,,,,x
2430,14330,YG-WX,CMWA,AHY,F,La Cueva,18-Feb-07,,,,,,x
2430,14331,YX-GW,CMWA,HY,F,La Cueva,18-Feb-07,,,,,,x
2430,14332,YX-RG,CMWA,HY,F,La Cueva,18-Feb-07,,,,,,x
2430,14202,RB-GX,CMWA,AHY,F,Morelia,1-Dec-06,,,,,,x
2430,14203,RG-XB,CMWA,AHY,F,Morelia,2-Dec-06,,,,,,x
2430,14355,WW-XG,CMWA,AHY,M,Morelia,24-Feb-07,,,,,,x
2430,14359,XG-WW,CMWA,HY,F,Morelia,25-Feb-07,,,,,,x
2430,14361,GX-WW,CMWA,HY,F,Morelia,26-Feb-07,,,,,,x
,,,,,,,,,,,,,
2430,14157,YX-WB,COYE,HY,M,La Caoba,24-Nov-06,,,,,,x
2430,14158,BX-WB,COYE,HY,F,La Caoba,24-Nov-06,,,,,,x
2430,14159,YX-RB,COYE,HY,,La Caoba,24-Nov-06,,,,,,x
2430,14160,XW-WR,COYE,HY,F,La Caoba,24-Nov-06,,,,,,x
2430,14161,XY-YB,COYE,HY,M,La Caoba,24-Nov-06,,,,,,x
2430,14170,RY-XW,COYE,HY,,La Caoba,25-Nov-06,,,,,,x
2280,33260,XY-YR,COYE,AHY,M,La Caoba,26-Nov-06,,,,,,x
2430,14182,RX-WY,COYE,HY,M,La Caoba,27-Nov-06,,,,,,x
2250,78573,WB-RX,COYE,AHY,F,La Caoba,27-Nov-06,,,,,,x
2430,14160,XW-WR,COYE,HY,F,La Caoba,15-Jan-07,,,,,,x
2430,14266,XY-YW,COYE,HY,F,La Caoba,15-Jan-07,,,,,,x
2430,14268,BY-XR,COYE,AHY,M,La Caoba,15-Jan-07,,,,,,x
2430,14271,XY-RB,COYE,HY,F,La Caoba,16-Jan-07,,,,,,x
2430,14272,WY-XR,COYE,HY,M,La Caoba,16-Jan-07,,,,,,x
2200,99693,XY-BY,COYE,AHY,F,La Caoba,18-Feb-07,,,,,,x
2430,14106,WR-XR,COYE,AHY,M,La Caoba,20-Feb-07,,,,,,x
2430,14342,WB-XR,COYE,AHY,M,La Caoba,20-Feb-07,,,,,,x
2280,33266,RX-YY,COYE,AHY,M,La Caoba,20-Feb-07,,,,,,x
2370,3870,XR-YB,COYE,AHY,M,La Caoba,21-Feb-07,,,,,,x
2430,14268,BY-XR,COYE,AHY,M,La Caoba,22-Feb-07,,,,,,x
2220,95935,XR-WY,COYE,AHY,M,La Caoba,22-Feb-07,,,,,,x
2430,14132,YR-XY,COYE,HY,M,La Cueva,21-Nov-06,,,,,,x
2250,78675,BX-BY,COYE,AHY,M,La Cueva,23-Nov-06,,,,,,x
2250,78570,BX-YY,COYE,AHY,F,La Cueva,11-Jan-07,,,,,,x
2430,14158,BX-WB,COYE,HY,F,La Cueva,12-Jan-07,,,,,,x
2430,14312,WR-XY,COYE,AHY,F,La Cueva,14-Feb-07,,,,,,x
2250,78675,BX-BY,COYE,AHY,M,La Cueva,16-Feb-07,,,,,,x
2430,14327,WX-WW,COYE,HY,M,La Cueva,17-Feb-07,,,,,,x
2430,14278,XY-WW,COYE,HY,M,Morelia,17-Jan-07,,,,,,x
2430,14351,XW-RR,COYE,HY,F,Morelia,22-Feb-07,,,,,,x
,,,,,,,,,,,,,
1791,50893,X-,GABU,HY,F,El Corral,3-Dec-06,,,,,,x
1791,50894,X-,GABU,AHY,M,El Corral,5-Dec-06,,,,,,x
1791,50895,X-,GABU,AHY,M,El Corral,6-Dec-06,,,,,,x
1791,50739,X-,GABU,AHY,M,El Corral,20-Jan-07,,,,,,x
1791,50483,X-,GABU,HY,F,El Corral,23-Jan-07,,,,,,x
1791,50484,X-,GABU,AHY,F,El Corral,24-Jan-07,,,,,,x
1761,5606,X-,GABU,AHY,M,El Corral,28-Feb-07,,,,,,x
1791,50631,X-,GABU,AHY,M,El Corral,28-Feb-07,,,,,,x
1791,50834,X-,GABU,AHY,M,El Corral,28-Feb-07,,,,,,x
1761,5608,X-,GABU,HY,F,El Corral,1-Mar-07,,,,,,x
1791,50613,X-,GABU,AHY,F,La Caoba,24-Nov-06,,,,,,x
1791,50726,X-,GABU,AHY,M,La Caoba,24-Nov-06,,,,,,x
1791,50888,X-,GABU,AHY,F,La Caoba,24-Nov-06,,,,,,x
1791,50650,X-,GABU,AHY,F,La Caoba,25-Nov-06,,,,,,x
1791,50702,X-,GABU,AHY,M,La Caoba,25-Nov-06,,,,,,x
1791,50725,X-,GABU,AHY,M,La Caoba,26-Nov-06,,,,,,x
1791,50858,X-,GABU,AHY,M,La Caoba,27-Nov-06,,,,,,x
1791,50854,X-,GABU,AHY,F,La Caoba,28-Nov-06,,,,,,x
1791,50889,X-,GABU,HY,F,La Caoba,28-Nov-06,,,,,,x
1791,50615,X-,GABU,AHY,M,La Caoba,13-Jan-07,,,,,,x
1791,50900,X-,GABU,AHY,F,La Caoba,13-Jan-07,,,,,,x
1791,50476,X-,GABU,HY,M,La Caoba,14-Jan-07,,,,,,x
1791,50887,X-,GABU,AHY,M,La Caoba,14-Jan-07,,,,,,x
1791,50477,X-,GABU,HY,M,La Caoba,15-Jan-07,,,,,,x
1791,50478,X-,GABU,HY,F,La Caoba,16-Jan-07,,,,,,x
1791,50493,X-,GABU,AHY,F,La Caoba,18-Feb-07,,,,,,x
1791,50713,X-,GABU,AHY,F,La Caoba,18-Feb-07,,,,,,x
1791,50710,X-,GABU,AHY,F,La Caoba,20-Feb-07,,,,,,x
1791,50495,X-,GABU,AHY,M,La Caoba,21-Feb-07,,,,,,x
1791,50496,X-,GABU,HY,F,La Caoba,21-Feb-07,,,,,,x
1791,50826,X-,GABU,AHY,F,La Caoba,21-Feb-07,,,,,,x
1791,50900,X-,GABU,AHY,F,La Caoba,21-Feb-07,,,,,,x
1791,50858,X-,GABU,AHY,M,La Caoba,22-Feb-07,,,,,,x
1791,50702,X-,GABU,AHY,M,La Cueva,21-Nov-06,,,,,,x
1791,50779,X-,GABU,AHY,M,La Cueva,21-Nov-06,,,,,,x
1791,50807,X-,GABU,AHY,M,La Cueva,21-Nov-06,,,,,,x
1791,50881,X-,GABU,AHY,F,La Cueva,21-Nov-06,,,,,,x
1791,50882,X-,GABU,HY,M,La Cueva,21-Nov-06,,,,,,x
1791,50883,X-,GABU,AHY,M,La Cueva,21-Nov-06,,,,,,x
1791,50884,X-,GABU,HY,,La Cueva,21-Nov-06,,,,,,x
1791,50885,X-,GABU,AHY,M,La Cueva,21-Nov-06,,,,,,x
1791,50605,X-,GABU,AHY,M,La Cueva,22-Nov-06,,,,,,x
1791,50886,X-,GABU,HY,M,La Cueva,22-Nov-06,,,,,,x
1791,50887,X-,GABU,AHY,M,La Cueva,24-Nov-06,,,,,,x
1791,50882,X-,GABU,HY,M,La Cueva,8-Jan-07,,,,,,x
1791,50896,X-,GABU,HY,M,La Cueva,8-Jan-07,,,,,,x
1791,50650,X-,GABU,AHY,F,La Cueva,10-Jan-07,,,,,,x
1791,50807,X-,GABU,AHY,M,La Cueva,10-Jan-07,,,,,,x
1791,50898,X-,GABU,HY,F,La Cueva,10-Jan-07,,,,,,x
1791,50702,X-,GABU,AHY,M,La Cueva,11-Jan-07,,,,,,x
1791,50704,X-,GABU,AHY,F,La Cueva,11-Jan-07,,,,,,x
1791,50899,X-,GABU,AHY,M,La Cueva,11-Jan-07,,,,,,x
1791,50485,X-,GABU,HY,F,La Cueva,14-Feb-07,,,,,,x
1791,50486,X-,GABU,HY,F,La Cueva,14-Feb-07,,,,,,x
1791,50605,X-,GABU,AHY,M,La Cueva,15-Feb-07,,,,,,x
1791,50612,X-,GABU,AHY,F,La Cueva,15-Feb-07,,,,,,x
1791,50653,X-,GABU,AHY,M,La Cueva,16-Feb-07,,,,,,x
1791,50669,X-,GABU,AHY,F,La Cueva,16-Feb-07,,,,,,x
1791,50891,X-,GABU,HY,M,La Cueva,16-Feb-07,,,,,,x
1791,50896,X-,GABU,HY,M,La Cueva,16-Feb-07,,,,,,x
1791,50489,X-,GABU,HY,,La Cueva,17-Feb-07,,,,,,x
1791,50492,X-,GABU,HY,F,La Cueva,17-Feb-07,,,,,,x
1791,50713,X-,GABU,AHY,F,La Cueva,17-Feb-07,,,,,,x
1791,50715,X-,GABU,AHY,M,La Cueva,17-Feb-07,,,,,,x
1791,50782,X-,GABU,AHY,M,La Cueva,17-Feb-07,,,,,,x
1791,50807,X-,GABU,AHY,M,La Cueva,17-Feb-07,,,,,,x
1791,50882,X-,GABU,HY,,La Cueva,17-Feb-07,,,,,,x
1791,50690,X-,GABU,AHY,M,Morelia,13-Mar-00,,,,,,x
1791,50890,X-,GABU,HY,M,Morelia,28-Nov-06,,,,,,x
1791,50891,X-,GABU,HY,F,Morelia,1-Dec-06,,,,,,x
1791,50892,X-,GABU,HY,F,Morelia,1-Dec-06,,,,,,x
1791,50479,X-,GABU,HY,F,Morelia,17-Jan-07,,,,,,x
1791,50891,X-,GABU,HY,M,Morelia,17-Jan-07,,,,,,x
1791,50480,X-,GABU,HY,M,Morelia,18-Jan-07,,,,,,x
1791,50481,X-,GABU,HY,M,Morelia,19-Jan-07,,,,,,x
1791,50482,X-,GABU,HY,F,Morelia,20-Jan-07,,,,,,x
1761,5601,X-,GABU,HY,,Morelia,23-Feb-07,,,,,,x
1761,5602,X-,GABU,AHY,M,Morelia,23-Feb-07,,,,,,x
1791,50498,X-,GABU,HY,,Morelia,23-Feb-07,,,,,,x
1791,50634,X-,GABU,AHY,M,Morelia,23-Feb-07,,,,,,x
1791,50691,X-,GABU,AHY,M,Morelia,23-Feb-07,,,,,,x
1761,5603,X-,GABU,HY,,Morelia,26-Feb-07,,,,,,x
,,,,,,,,,,,,,
1781,50397,X-,GRAK,AHY,F,La Cueva,8-Jan-07,,,,,,x
1781,50148,X-,GRAK,AHY,M,La Cueva,14-Feb-07,,,,,,x
1781,50150,X-,GRAK,AHY,F,La Cueva,15-Feb-07,,,,,,x
1781,50151,X-,GRAK,AHY,F,La Cueva,16-Feb-07,,,,,,x
,,,,,,,,,,,,,
3A,263,XY-RY,GRWA,AHY,,El Corral,3-Dec-06,,,,,,x
3A,289,YR-XR,GRWA,AHY,,El Corral,5-Dec-06,,,,,,x
3A,256,YX-BW,GRWA,AHY,,El Corral,27-Feb-07,,,,,,x
3A,310,WY-XR,GRWA,AHY,,El Corral,1-Mar-07,,,,,,x
3A,275,RY-XR,GRWA,AHY,,El Corral,2-Mar-07,,,,,,x
3A,272,RX-BR,GRWA,AHY,,La Caoba,24-Nov-06,,,,,,x
3A,297,WX-BY,GRWA,AHY,,La Caoba,24-Nov-06,,,,,,x
3A,298,WX-BR,GRWA,HY,,La Caoba,25-Nov-06,,,,,,x
3A,285,RR-BX,GRWA,AHY,,La Caoba,26-Nov-06,,,,,,x
3A,299,XW-WB,GRWA,HY,,La Caoba,27-Nov-06,,,,,,x
3A,272,RX-BR,GRWA,AHY,,La Caoba,14-Jan-07,,,,,,x
3A,302,WB-XY,GRWA,AHY,,La Caoba,15-Jan-07,,,,,,x
3A,303,YB-XY,GRWA,HY,,La Caoba,16-Jan-07,,,,,,x
3A,272,RX-BR,GRWA,AHY,,La Caoba,18-Feb-07,,,,,,x
3A,277,XR-YB,GRWA,AHY,,La Caoba,19-Feb-07,,,,,,x
3A,299,XW-WB,GRWA,HY,,La Caoba,19-Feb-07,,,,,,x
3A,309,WB-XB,GRWA,AHY,,La Caoba,21-Feb-07,,,,,,x
3A,267,YB-XW,GRWA,AHY,,La Caoba,22-Feb-07,,,,,,x
3A,285,RR-BX,GRWA,AHY,,La Cueva,20-Nov-06,,,,,,x
3A,292,XW-BR,GRWA,HY,,La Cueva,21-Nov-06,,,,,,x
3A,293,XY-WY,GRWA,HY,,La Cueva,21-Nov-06,,,,,,x
3A,294,YW-XR,GRWA,HY,,La Cueva,21-Nov-06,,,,,,x
3A,295,XY-YB,GRWA,HY,,La Cueva,21-Nov-06,,,,,,x
3A,220,XR-RW,GRWA,AHY,,La Cueva,24-Nov-06,,,,,,x
3A,296,WX-BW,GRWA,HY,,La Cueva,24-Nov-06,,,,,,x
3A,301,BW-RX,GRWA,AHY,,La Cueva,10-Jan-07,,,,,,x
3A,308,XW-YW,GRWA,HY,,La Cueva,17-Feb-07,,,,,,x
3A,300,XW-WY,GRWA,AHY,,Morelia,28-Nov-06,,,,,,x
3A,304,XW-WR,GRWA,HY,,Morelia,18-Jan-07,,,,,,x
3A,305,XY-WR,GRWA,AHY,,Morelia,19-Jan-07,,,,,,x
3A,281,bw-xr,GRWA,AHY,,Morelia,20-Jan-07,,,,,,x
3A,296,WX-BW,GRWA,HY,,Morelia,20-Jan-07,,,,,,x
3A,306,RW-XY,GRWA,HY,,Morelia,20-Jan-07,,,,,,x
3A,307,RY-XB,GRWA,HY,,Morelia,20-Jan-07,,,,,,x
3A,306,RW-XY,GRWA,HY,,Morelia,24-Feb-07,,,,,,x
,,,,,,,,,,,,,
8A,61,X-,HLCU,AHY,,El Corral,4-Dec-06,,,,,,x
8A,34,X-,HLCU,AHY,,El Corral,21-Jan-07,,,,,,x
8A,51,X-,HLCU,AHY,,El Corral,21-Jan-07,,,,,,x
8A,64,X-,HLCU,AHY,,El Corral,21-Jan-07,,,,,,x
8A,65,X-,HLCU,AHY,,El Corral,23-Jan-07,,,,,,x
8A,34,X-,HLCU,AHY,,El Corral,28-Feb-07,,,,,,x
8A,24,X-,HLCU,AHY,,El Corral,1-Mar-07,,,,,,x
8A,57,X-,HLCU,AHY,,La Caoba,24-Nov-06,,,,,,x
8A,58,X-,HLCU,AHY,,La Caoba,27-Nov-06,,,,,,x
8A,59,X-,HLCU,AHY,,La Caoba,27-Nov-06,,,,,,x
8A,17,X-,HLCU,AHY,,La Caoba,12-Jan-07,,,,,,x
8A,59,X-,HLCU,AHY,,La Caoba,14-Jan-07,,,,,,x
8A,55,X-,HLCU,AHY,,La Caoba,15-Jan-07,,,,,,x
8A,53,X-,HLCU,AHY,,La Cueva,20-Nov-06,,,,,,x
8A,54,X-,HLCU,AHY,,La Cueva,20-Nov-06,,,,,,x
8A,55,X-,HLCU,AHY,,La Cueva,21-Nov-06,,,,,,x
8A,17,X-,HLCU,AHY,,La Cueva,23-Nov-06,,,,,,x
8A,56,X-,HLCU,AHY,,La Cueva,23-Nov-06,,,,,,x
8A,62,X-,HLCU,AHY,,La Cueva,9-Jan-07,,,,,,x
8A,56,X-,HLCU,AHY,,La Cueva,18-Feb-07,,,,,,x
8A,60,X-,HLCU,AHY,,Morelia,1-Dec-06,,,,,,x
8A,63,X-,HLCU,AHY,,Morelia,16-Jan-07,,,,,,x
8A,13,X-,HLCU,AHY,,Morelia,22-Feb-07,,,,,,x
8A,60,X-,HLCU,AHY,,Morelia,23-Feb-07,,,,,,x
8A,67,X-,HLCU,AHY,,Morelia,25-Feb-07,,,,,,x
,,,,,,,,,,,,,
1771,12307,WW-XW,INBU,HY,F,La Caoba,27-Nov-06,,,,,,x
,,,,,,,,,,,,,
8A,69,X-,KWQD,AHY,,El Corral,26-Feb-07,,,,,,x
8A,70,X-,KWQD,AHY,,El Corral,27-Feb-07,,,,,,x
,,,,,,,,,,,,,
1202,29728,X-,MACU,AHY,,El Corral,22-Jan-07,,,,,,x
1202,29709,X-,MACU,AHY,,La Caoba,25-Nov-06,,,,,,x
1202,29731,X-,MACU,AHY,,La Cueva,17-Feb-07,,,,,,x
1202,29732,X-,MACU,AHY,,La Cueva,17-Feb-07,,,,,,x
1202,29617,X-,MACU,AHY,,La Cueva,18-Feb-07,,,,,,x
1202,29716,X-,MACU,AHY,,Morelia,29-Nov-06,,,,,,x
,,,,,,,,,,,,,
2240,21937,XY-BW,MAWA,HY,F,La Caoba,26-Nov-06,,,,,,x
2240,21924,YY-XY,MAWA,AHY,F,La Cueva,21-Nov-06,,,,,,x
2240,21946,XR-WB,MAWA,HY,F,La Cueva,8-Jan-07,,,,,,x
2240,21924,YY-XY,MAWA,AHY,F,La Cueva,11-Jan-07,,,,,,x
2240,21924,YY-XY,MAWA,AHY,F,La Cueva,14-Feb-07,,,,,,x
2240,21959,XY-BY,MAWA,HY,F,La Cueva,15-Feb-07,,,,,,x
2240,21895,XR-BR,MAWA,AHY,F,Morelia,28-Nov-06,,,,,,x
2240,21973,BW-XR,MAWA,HY,M,Morelia,25-Feb-07,,,,,,x
,,,,,,,,,,,,,
2430,14167,RR-BX,MYWA,HY,F,La Caoba,25-Nov-06,,,,,,x
,,,,,,,,,,,,,
1781,50145,X-,NOMO,HY,,El Corral,21-Jan-07,,,,,,x
1781,50146,X-,NOMO,HY,,El Corral,23-Jan-07,,,,,,x
1781,50145,X-,NOMO,HY,,El Corral,2-Mar-07,,,,,,x
1781,50395,X-,NOMO,AHY,,La Caoba,24-Nov-06,,,,,,x
1781,50396,X-,NOMO,AHY,,La Caoba,24-Nov-06,,,,,,x
1781,50398,X-,NOMO,AHY,,La Caoba,15-Jan-07,,,,,,x
1781,50399,X-,NOMO,AHY,,La Caoba,15-Jan-07,,,,,,x
1781,50391,X-,NOMO,AHY,,La Caoba,21-Feb-07,,,,,,x
1781,50315,X-,NOMO,AHY,,La Cueva,21-Nov-06,,,,,,x
1781,50334,X-,NOMO,AHY,,La Cueva,12-Jan-07,,,,,,x
1781,50147,X-,NOMO,AHY,,La Cueva,14-Feb-07,,,,,,x
1781,50149,X-,NOMO,AHY,,La Cueva,15-Feb-07,,,,,,x
1781,50152,X-,NOMO,AHY,,La Cueva,16-Feb-07,,,,,,x
1781,50400,X-,NOMO,AHY,,Morelia,16-Jan-07,,,,,,x
1781,50392,X-,NOMO,AHY,,Morelia,19-Jan-07,,,,,,x
1781,50398,X-,NOMO,AHY,,Morelia,20-Jan-07,,,,,,x
,,,,,,,,,,,,,
2240,21968,XB-BR,NOPA,AHY,M,Morelia,22-Feb-07,,,,,,x
,,,,,,,,,,,,,
2430,14244,X-,NUMA,HY,,La Cueva,11-Jan-07,,,,,,x
,,,,,,,,,,,,,
1771,12111,BX-WW,OVEN,AHY,,El Corral,2-Dec-06,,,,,,x
1771,12320,BY-RX,OVEN,HY,,El Corral,2-Dec-06,,,,,,x
1771,12141,BX-RR,OVEN,AHY,,El Corral,3-Dec-06,,,,,,x
1771,12321,BW-BX,OVEN,AHY,,El Corral,3-Dec-06,,,,,,x
1771,12322,RY-WX,OVEN,AHY,,El Corral,3-Dec-06,,,,,,x
1771,12239,XW-RB,OVEN,AHY,,El Corral,4-Dec-06,,,,,,x
1771,12323,WY-RX,OVEN,HY,,El Corral,4-Dec-06,,,,,,x
1771,12324,YX-RR,OVEN,AHY,,El Corral,4-Dec-06,,,,,,x
1771,12067,RR-YX,OVEN,AHY,,El Corral,5-Dec-06,,,,,,x
1771,12242,WX-BW,OVEN,AHY,,El Corral,5-Dec-06,,,,,,x
1771,12325,BW-YX,OVEN,HY,,El Corral,5-Dec-06,,,,,,x
1771,12326,BY-YX,OVEN,AHY,,El Corral,5-Dec-06,,,,,,x
1771,12327,GX-RR,OVEN,AHY,,El Corral,5-Dec-06,,,,,,x
1771,12142,XB-YY,OVEN,AHY,,El Corral,6-Dec-06,,,,,,x
1771,12328,BY-WX,OVEN,AHY,,El Corral,6-Dec-06,,,,,,x
1771,12139,XG-RR,OVEN,AHY,,El Corral,20-Jan-07,,,,,,x
1771,12142,XB-YY,OVEN,AHY,,El Corral,20-Jan-07,,,,,,x
1771,12320,BY-RX,OVEN,HY,,El Corral,20-Jan-07,,,,,,x
1771,12321,BW-BX,OVEN,AHY,,El Corral,20-Jan-07,,,,,,x
1771,12209,XB-BY,OVEN,AHY,,El Corral,21-Jan-07,,,,,,x
1771,12349,RW-WX,OVEN,AHY,,El Corral,21-Jan-07,,,,,,x
1771,12350,WB-BX,OVEN,HY,,El Corral,21-Jan-07,,,,,,x
1771,12351,WR-BX,OVEN,AHY,,El Corral,21-Jan-07,,,,,,x
1771,12239,XW-RB,OVEN,AHY,,El Corral,22-Jan-07,,,,,,x
1771,12324,YX-RR,OVEN,AHY,,El Corral,22-Jan-07,,,,,,x
1771,12327,GX-RR,OVEN,AHY,,El Corral,22-Jan-07,,,,,,x
1771,12352,YR-WX,OVEN,AHY,,El Corral,22-Jan-07,,,,,,x
1771,12353,RB-WX,OVEN,HY,,El Corral,22-Jan-07,,,,,,x
1771,12211,XR-BR,OVEN,AHY,,El Corral,23-Jan-07,,,,,,x
1771,12354,RB-BX,OVEN,HY,,El Corral,23-Jan-07,,,,,,x
1771,12355,YW-BX,OVEN,AHY,,El Corral,24-Jan-07,,,,,,x
1771,12356,WW-BX,OVEN,AHY,,El Corral,24-Jan-07,,,,,,x
1771,12357,WW-WX,OVEN,HY,,El Corral,24-Jan-07,,,,,,x
1771,12320,BY-RX,OVEN,HY,,El Corral,26-Feb-07,,,,,,x
1771,12321,BW-BX,OVEN,AHY,,El Corral,27-Feb-07,,,,,,x
1771,12112,XW-WB,OVEN,AHY,,El Corral,28-Feb-07,,,,,,x
1771,12287,WW-XB,OVEN,AHY,,El Corral,28-Feb-07,,,,,,x
1771,12322,RY-WX,OVEN,AHY,,El Corral,28-Feb-07,,,,,,x
1771,12353,RB-WX,OVEN,HY,,El Corral,28-Feb-07,,,,,,x
1771,12211,XR-BR,OVEN,AHY,,El Corral,1-Mar-07,,,,,,x
1771,12328,BY-WX,OVEN,AHY,,El Corral,1-Mar-07,,,,,,x
1771,12374,GX-YY,OVEN,AHY,,El Corral,1-Mar-07,,,,,,x
1771,12070,YX-RB,OVEN,AHY,,El Corral,2-Mar-07,,,,,,x
1771,12139,XG-RR,OVEN,AHY,,El Corral,2-Mar-07,,,,,,x
1771,12142,XB-YY,OVEN,AHY,,El Corral,2-Mar-07,,,,,,x
1771,12375,WW-XG,OVEN,HY,,El Corral,2-Mar-07,,,,,,x
1771,12097,YX-WB,OVEN,HY,,La Caoba,24-Nov-06,,,,,,x
1771,12098,RX-RR,OVEN,HY,,La Caoba,25-Nov-06,,,,,,x
1771,12099,YB-RX,OVEN,HY,,La Caoba,25-Nov-06,,,,,,x
1771,12100,WX-WB,OVEN,AHY,,La Caoba,25-Nov-06,,,,,,x
1771,12074,BW-XB,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12104,RX-YB,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12148,YR-BX,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12176,YB-XB,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12301,YX-WR,OVEN,HY,,La Caoba,26-Nov-06,,,,,,x
1771,12302,WX-WY,OVEN,HY,,La Caoba,26-Nov-06,,,,,,x
1771,12303,YX-YB,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12304,BX-BR,OVEN,AHY,,La Caoba,26-Nov-06,,,,,,x
1771,12089,YR-RX,OVEN,HY,,La Caoba,27-Nov-06,,,,,,x
1771,12305,RX-YW,OVEN,AHY,,La Caoba,27-Nov-06,,,,,,x
1771,12306,YX-YR,OVEN,HY,,La Caoba,27-Nov-06,,,,,,x
1771,12308,BX-WR,OVEN,HY,,La Caoba,27-Nov-06,,,,,,x
1771,12310,BX-YB,OVEN,AHY,,La Caoba,28-Nov-06,,,,,,x
1771,12099,YB-RX,OVEN,HY,,La Caoba,12-Jan-07,,,,,,x
1771,12098,RX-RR,OVEN,HY,,La Caoba,13-Jan-07,,,,,,x
1771,12332,WR-YX,OVEN,HY,,La Caoba,13-Jan-07,,,,,,x
1771,12333,YB-YX,OVEN,AHY,,La Caoba,13-Jan-07,,,,,,x
1771,12100,WX-WR,OVEN,AHY,,La Caoba,14-Jan-07,,,,,,x
1771,12303,YX-YB,OVEN,AHY,,La Caoba,14-Jan-07,,,,,,x
1771,12310,BX-YB,OVEN,AHY,,La Caoba,14-Jan-07,,,,,,x
1771,12272,BR-XW,OVEN,AHY,,La Caoba,15-Jan-07,,,,,,x
1771,12304,BX-BR,OVEN,AHY,,La Caoba,15-Jan-07,,,,,,x
1771,12334,YR-YX,OVEN,AHY,,La Caoba,15-Jan-07,,,,,,x
1771,12335,RY-YX,OVEN,AHY,,La Caoba,15-Jan-07,,,,,,x
1771,12336,YY-YX,OVEN,HY,,La Caoba,15-Jan-07,,,,,,x
1771,12074,BW-XB,OVEN,AHY,,La Caoba,16-Jan-07,,,,,,x
1771,12337,RR-WX,OVEN,AHY,,La Caoba,16-Jan-07,,,,,,x
1771,12293,RX-WB,OVEN,AHY,,La Caoba,18-Feb-07,,,,,,x
1771,12105,XW-RW,OVEN,AHY,,La Caoba,20-Feb-07,,,,,,x
1771,12332,WR-YX,OVEN,HY,,La Caoba,20-Feb-07,,,,,,x
1771,12370,XR-BB,OVEN,HY,,La Caoba,20-Feb-07,,,,,,x
1771,12304,BX-BR,OVEN,AHY,,La Caoba,21-Feb-07,,,,,,x
1771,12371,RX-BB,OVEN,HY,,La Caoba,21-Feb-07,,,,,,x
1771,12372,YY-XG,OVEN,AHY,,La Caoba,21-Feb-07,,,,,,x
1771,12086,RY-BX,OVEN,AHY,,La Cueva,20-Nov-06,,,,,,x
1771,12261,RY-XY,OVEN,AHY,,La Cueva,20-Nov-06,,,,,,x
1771,12087,RY-RX,OVEN,AHY,,La Cueva,21-Nov-06,,,,,,x
1771,12088,RW-RX,OVEN,HY,,La Cueva,21-Nov-06,,,,,,x
1771,12089,YR-RX,OVEN,HY,,La Cueva,21-Nov-06,,,,,,x
1771,12090,BX-WB,OVEN,HY,,La Cueva,21-Nov-06,,,,,,x
1771,12091,RX-WR,OVEN,HY,,La Cueva,21-Nov-06,,,,,,x
1771,12092,YW-RX,OVEN,HY,,La Cueva,21-Nov-06,,,,,,x
1771,12095,YX-BR,OVEN,HY,,La Cueva,22-Nov-06,,,,,,x
1771,12096,WX-BR,OVEN,HY,,La Cueva,23-Nov-06,,,,,,x
1771,12329,BR-YX,OVEN,HY,,La Cueva,9-Jan-07,,,,,,x
1771,12330,WB-YX,OVEN,AHY,,La Cueva,9-Jan-07,,,,,,x
1771,12091,RX-WR,OVEN,AHY,,La Cueva,10-Jan-07,,,,,,x
1771,12071,RX-RW,OVEN,AHY,,La Cueva,11-Jan-07,,,,,,x
1771,12331,BR-WX,OVEN,HY,,La Cueva,11-Jan-07,,,,,,x
1771,12087,RY-RX,OVEN,AHY,,La Cueva,14-Feb-07,,,,,,x
1771,12091,RX-WR,OVEN,HY,,La Cueva,14-Feb-07,,,,,,x
